Country.Name,Year.cutoff,lambda,pi.mean,gamma_all,gamma_outputfall,gamma,g,delta
"Macedonia, FYR",1999,0.05489142417907715,0.03674280039721927,-4.2176673412323,-5.762015342712402,0.057620153427124024,-0.007447151343027751,0.011399999856948853
"Macedonia, FYR",2000,0.05489142417907715,0.03679245283018856,-4.609468698501587,-6.26451301574707,0.0626451301574707,-1.7225401742117618e-4,0.010162499845027923
"Macedonia, FYR",2001,0.055196635723114014,0.037735849056603474,-4,-6.013264179229736,0.06013264179229736,0.005522800087928772,0.008924999833106994
"Macedonia, FYR",2002,0.05550184726715088,0.03687821612349902,-4.2176673412323,-6.26451301574707,0.0626451301574707,0.001501092645857071,0.01011249989271164
"Macedonia, FYR",2003,0.056810131072998045,0.03855619360131253,-3.7953062057495117,-6.26451301574707,0.0626451301574707,0.0028446488380432116,0.011299999952316285
"Macedonia, FYR",2004,0.056810131072998045,0.03694968553459151,-3.7953062057495117,-6.26451301574707,0.0626451301574707,0.00460659135471691,0.011349999904632568
"Macedonia, FYR",2005,0.05730103969573975,0.036226415094339375,-3.5906124114990234,-6.26451301574707,0.0626451301574707,0.008117783268292742,0.011399999856948853
"Macedonia, FYR",2006,0.05730103969573975,0.034833091436865374,-3.5906124114990234,-6.26451301574707,0.0626451301574707,0.01112725276213426,0.011349999904632568
"Macedonia, FYR",2007,0.05730103969573975,0.03354297693920316,-3.5906124114990234,-6.26451301574707,0.0626451301574707,0.014001752819333762,0.011299999952316285
"Macedonia, FYR",2008,0.057791948318481445,0.03301886792452809,-3.7953062057495117,-6.567152738571167,0.06567152738571166,0.017383960564931238,0.011033333539962768
"Macedonia, FYR",2009,0.057791948318481445,0.03968770331815219,-3.7953062057495117,-5.681007385253906,0.05681007385253906,0.01971746399998665,0.011299999952316285
"Macedonia, FYR",2010,0.07960976600646973,0.03333333333333334,-5.830616474151611,-5.830616474151611,0.05830616474151611,0.01971746399998665,0.011349999904632568
"Macedonia, FYR",2011,0.07960976600646973,0.03225806451612905,-5.830616474151611,-5.830616474151611,0.05830616474151611,0.020533511077656462,0.011399999856948853
"Macedonia, FYR",2012,0.07960976600646973,0.03125,-5.830616474151611,-5.830616474151611,0.05830616474151611,0.020692545572916665,0.012087500095367432
"Macedonia, FYR",2013,0.07960976600646973,0.03030303030303032,-5.830616474151611,-5.830616474151611,0.05830616474151611,0.019363367792807132,0.012775000333786011
"Macedonia, FYR",2014,0.07960976600646973,0.02941176470588235,-5.830616474151611,-5.830616474151611,0.05830616474151611,0.019857828244566916,0.015020833611488342
"Macedonia, FYR",2015,0.07960976600646973,0.028571428571428567,-5.830616474151611,-5.830616474151611,0.05830616474151611,0.02064037139926638,0.017266666889190672
"Macedonia, FYR",2016,0.07960976600646973,0.02777777777777777,-5.830616474151611,-5.830616474151611,0.05830616474151611,0.021454838717525654,0.017329166531562804
Malaysia,1990,0.04144312858581543,0.1,1.5116891860961914,-9.443121433258057,0.09443121433258056,0.05693350242243873,0.010775000154972077
Malaysia,1991,0.04144312858581543,0.0909090909090909,1.5116891860961914,-9.443121433258057,0.09443121433258056,0.06024765092134476,0.008774999976158143
Malaysia,1992,0.04144312858581543,0.08333333333333333,1.5116891860961914,-9.046422004699707,0.09046422004699707,0.06345008660446513,0.010775000154972077
Malaysia,1993,0.04144312858581543,0.07692307692307693,1.5116891860961914,-9.046422004699707,0.09046422004699707,0.06556762600938479,0.012775000333786011
Malaysia,1994,0.04144312858581543,0.07142857142857144,1.5116891860961914,-9.046422004699707,0.09046422004699707,0.06813606615249927,0.015020833611488342
Malaysia,1995,0.04144312858581543,0.06666666666666668,1.5116891860961914,-9.443121433258057,0.09443121433258056,0.06984867287533623,0.017266666889190672
Malaysia,1996,0.04144312858581543,0.0625,1.5116891860961914,-9.443121433258057,0.09443121433258056,0.07174525757630666,0.015020833611488342
Malaysia,1997,0.04144312858581543,0.05882352941176469,1.5116891860961914,-9.443121433258057,0.09443121433258056,0.07351245451718569,0.012775000333786011
Malaysia,1998,0.060012142658233646,0.11111111111111109,-0.5814614295959473,-2.674612045288086,0.02674612045288086,0.07351245451718569,0.012087500095367432
Malaysia,1999,0.060012142658233646,0.10526315789473684,-0.5814614295959473,-2.674612045288086,0.02674612045288086,0.06485950038713567,0.011399999856948853
Malaysia,2000,0.060012142658233646,0.1,-0.5814614295959473,-2.674612045288086,0.02674612045288086,0.06466221004724503,0.010162499845027923
Malaysia,2001,0.060012142658233646,0.09523809523809523,-0.5814614295959473,-2.674612045288086,0.02674612045288086,0.065822516397426,0.008924999833106994
Malaysia,2002,0.060012142658233646,0.0909090909090909,-0.5814614295959473,-2.674612045288086,0.02674612045288086,0.06279016569256783,0.01011249989271164
Malaysia,2003,0.060012142658233646,0.08695652173913045,-0.5814614295959473,-2.674612045288086,0.02674612045288086,0.06236736300445738,0.011299999952316285
Malaysia,2004,0.060012142658233646,0.08333333333333333,-0.5814614295959473,-2.674612045288086,0.02674612045288086,0.062163681360808284,0.011349999904632568
Malaysia,2005,0.060012142658233646,0.08,-0.5814614295959473,-2.674612045288086,0.02674612045288086,0.06240990703520567,0.011399999856948853
Malaysia,2006,0.060012142658233646,0.07692307692307693,-0.5814614295959473,-2.674612045288086,0.02674612045288086,0.06188279253741105,0.011349999904632568
Malaysia,2007,0.060012142658233646,0.07407407407407407,-0.5814614295959473,-2.674612045288086,0.02674612045288086,0.06164127848148346,0.011299999952316285
Malaysia,2008,0.060012142658233646,0.07142857142857144,-0.5814614295959473,-2.674612045288086,0.02674612045288086,0.061693127545026635,0.011033333539962768
Malaysia,2009,0.07408671855926513,0.10344827586206898,-0.8765605290730794,-2.070685386657715,0.020706853866577148,0.061693127545026635,0.011299999952316285
Malaysia,2010,0.07408671855926513,0.1,-0.8765605290730794,-2.070685386657715,0.020706853866577148,0.05884758165589085,0.011349999904632568
